date,horizon,ic
2004-09-16,5,0.0837414293266237
2004-09-17,5,0.16763971315347512
2004-09-20,5,0.17243251132514356
2004-09-21,5,0.174265555696973
2004-09-22,5,0.12056605907377087
2004-09-23,5,0.10777829022504477
2004-09-24,5,-0.0036622018234679296
2004-09-27,5,-0.012856830530338023
2004-09-28,5,-0.01150605457344027
2004-09-29,5,0.012852331944694182
2004-09-30,5,0.027758725872967606
2004-10-01,5,0.08382526340233526
2004-10-04,5,0.06270301580128416
2004-10-05,5,0.059132450173857605
2004-10-06,5,-0.03734707981307036
2004-10-07,5,0.03167567652130825
2004-10-08,5,0.03178209215315436
2004-10-11,5,0.0586734996717331
2004-10-12,5,0.08539665245228646
2004-10-13,5,0.17074472435396895
2004-10-14,5,0.05125333221218664
2004-10-15,5,0.00903222350374527
2004-10-18,5,0.0047324788347013575
2004-10-19,5,0.010419653157015268
2004-10-20,5,-0.03540647720117268
2004-10-21,5,-0.08698371242825906
2004-10-22,5,-0.08993721571616084
2004-10-25,5,-0.1360524061173954
2004-10-26,5,-0.17772876355803396
2004-10-27,5,-0.11088181133878346
2004-10-28,5,0.027473903388563224
2004-10-29,5,-0.02381201325276999
2004-11-01,5,0.03817892290229941
2004-11-02,5,0.07317210413323413
2004-11-03,5,0.09533098115835442
2004-11-04,5,0.04909538118594334
2004-11-05,5,0.0973896190966071
2004-11-08,5,-0.019829481051353123
2004-11-09,5,-0.06281055713488667
2004-11-10,5,-0.12742351639658656
2004-11-11,5,-0.13993161299441279
2004-11-12,5,-0.09755089846678383
2004-11-15,5,0.0391684630531265
2004-11-16,5,0.09646779914673613
2004-11-17,5,0.12251573111296343
2004-11-18,5,0.131696582133993
2004-11-19,5,0.10364649815802969
2004-11-22,5,0.1243864134225712
2004-11-23,5,-0.010965263370370543
2004-11-24,5,-0.021541387705428926
2004-11-26,5,0.0029345321070629875
2004-11-29,5,0.00399260599407228
2004-11-30,5,-0.07673643190481193
2004-12-01,5,-0.022227912660517525
2004-12-02,5,0.02347946637273684
2004-12-03,5,-0.014972891651336678
2004-12-06,5,0.06542324973640903
2004-12-07,5,0.0594187884164345
2004-12-08,5,0.03124384742580197
2004-12-09,5,0.018930511369776377
2004-12-10,5,0.027996941182537927
2004-12-13,5,-0.023804149233132888
2004-12-14,5,0.018451549443501438
2004-12-15,5,-0.025814309576042777
2004-12-16,5,-0.040294722372030044
2004-12-17,5,-0.08623702818288659
2004-12-20,5,-0.04723595156641131
2004-12-21,5,-0.1047419607845993
2004-12-22,5,-0.15558955433695199
2004-12-23,5,-0.13830161458178164
2004-12-27,5,-0.1115772015486327
2004-12-28,5,-0.06514115901296735
2004-12-29,5,-0.0032869254221851592
2004-12-30,5,0.07663945454100515
2004-12-31,5,0.04255946259341934
2005-01-03,5,0.13347500183574662
2005-01-04,5,0.136336516006527
2005-01-05,5,0.12456996162336154
2005-01-06,5,0.164819925349336
2005-01-07,5,0.17642666227750467
2005-01-10,5,0.1430266759314034
2005-01-11,5,0.1603795650045666
2005-01-12,5,0.1598303051754032
2005-01-13,5,0.08967855271300647
2005-01-14,5,0.0855087939222513
2005-01-18,5,0.054788067031724744
2005-01-19,5,0.005613892787722891
2005-01-20,5,0.04282139991425468
2005-01-21,5,0.06492429167197163
2005-01-24,5,0.08370517977885454
2005-01-25,5,0.10828670528038961
2005-01-26,5,0.11559364215278661
2005-01-27,5,0.1352817239771454
2005-01-28,5,0.11557762214056508
2005-01-31,5,0.06342747565700556
2005-02-01,5,0.03592947099820605
2005-02-02,5,0.019944919411703073
2005-02-03,5,-0.034250068830768886
2005-02-04,5,-0.05772818468038397
2005-02-07,5,-0.03706587337782449
2005-02-08,5,-0.01680725631039298
2005-02-09,5,-0.0014715676181823567
2005-02-10,5,0.04417684948682573
2005-02-11,5,0.11101492085155137
2005-02-14,5,0.04409746247078253
2005-02-15,5,0.06784635725065027
2005-02-16,5,0.07081869072271967
2005-02-17,5,0.07250897126747755
2005-02-18,5,0.08957372020944772
2005-02-22,5,0.04989065311406326
2005-02-23,5,0.12285344822633658
2005-02-24,5,0.08015862281582352
2005-02-25,5,0.07165864659223023
2005-02-28,5,0.07216873787321752
2005-03-01,5,0.11224735211245111
2005-03-02,5,0.00901983520785904
2005-03-03,5,-0.07127158591529811
2005-03-04,5,-0.046288140591531565
2005-03-07,5,-0.07901484022831214
2005-03-08,5,0.0034167196703979107
2005-03-09,5,0.04805801394628781
2005-03-10,5,0.12073768418628027
2005-03-11,5,0.06356102463644511
2005-03-14,5,0.1122858990149591
2005-03-15,5,0.05557072189424777
2005-03-16,5,0.04246793916950456
2005-03-17,5,0.045585258832849834
2005-03-18,5,0.001705041173628476
2005-03-21,5,-0.032996563572495745
2005-03-22,5,-0.07891216313531199
2005-03-23,5,-0.01269459890993022
2005-03-24,5,0.042734220278327954
2005-03-28,5,0.10384485565864815
2005-03-29,5,0.17112273582787646
2005-03-30,5,0.17950583620109137
2005-03-31,5,0.16839461036408668
2005-04-01,5,0.016301024138028666
2005-04-04,5,0.01007014056940436
2005-04-05,5,0.007282086479054753
2005-04-06,5,-0.03930386458503927
2005-04-07,5,-0.06753978873856328
2005-04-08,5,-0.06665112763760825
2005-04-11,5,-0.094081629442034
2005-04-12,5,-0.031758915397044216
2005-04-13,5,0.0020117787583684562
2005-04-14,5,0.06089859764114928
2005-04-15,5,0.10455704440111636
2005-04-18,5,0.1507587675273313
2005-04-19,5,0.06377596870695747
2005-04-20,5,0.07336205807099162
2005-04-21,5,0.06323300444207539
2005-04-22,5,0.054229283138983043
2005-04-25,5,0.03265734779094201
2005-04-26,5,0.03962300432189533
2005-04-27,5,0.02511461660895226
2005-04-28,5,0.0817354297450425
2005-04-29,5,0.13290167035898262
2005-05-02,5,0.08085384257218078
2005-05-03,5,0.06965914918820262
2005-05-04,5,0.10301927036690742
2005-05-05,5,-0.014021250073958236
2005-05-06,5,-0.05601581280734642
2005-05-09,5,-0.05176255191574033
2005-05-10,5,-0.03630080981107452
2005-05-11,5,-0.04610830406559357
2005-05-12,5,0.008237011964492901
2005-05-13,5,0.0028156705010066044
2005-05-16,5,0.026037888574490145
2005-05-17,5,0.0023146253710610632
2005-05-18,5,-0.032972750328371846
2005-05-19,5,0.0029934630932214206
2005-05-20,5,0.05103530173836179
2005-05-23,5,0.054886727735930334
2005-05-24,5,0.03624293472523733
2005-05-25,5,0.027604874672271455
2005-05-26,5,0.024571184011322356
2005-05-27,5,0.051199240358638876
2005-05-31,5,-0.02546623795047432
2005-06-01,5,-0.046198954541199544
2005-06-02,5,0.008589774261288078
2005-06-03,5,-0.03550420902124238
2005-06-06,5,-0.04636770074775995
2005-06-07,5,-0.03707604502121226
2005-06-08,5,0.026281000297677156
2005-06-09,5,-0.0045715648443131925
2005-06-10,5,0.026230428258500804
2005-06-13,5,0.01680621262852695
2005-06-14,5,0.022719284066786603
2005-06-15,5,0.02946785987780052
2005-06-16,5,0.02687705742308805
2005-06-17,5,-0.0017162988702646821
2005-06-20,5,0.042094625406370136
2005-06-21,5,0.050121873949874135
2005-06-22,5,0.045971591021038
2005-06-23,5,0.06449652705678723
2005-06-24,5,0.09017681400633269
2005-06-27,5,0.05966732705674512
2005-06-28,5,0.06428889789891762
2005-06-29,5,0.1076109990742009
2005-06-30,5,0.0535776967721917
2005-07-01,5,0.03677588573008471
2005-07-05,5,0.01999655108998673
2005-07-06,5,-0.005001393735756357
2005-07-07,5,-0.09229496981687065
2005-07-08,5,-0.0637556287723642
2005-07-11,5,-0.0694030228609451
2005-07-12,5,-0.037793936146612264
2005-07-13,5,-0.01746872965074433
2005-07-14,5,-0.0007125495057048488
2005-07-15,5,-0.010067962615471264
2005-07-18,5,-0.047772449520226856
2005-07-19,5,-0.09567055828190242
2005-07-20,5,-0.08468316253317724
2005-07-21,5,0.06366435516287783
2005-07-22,5,0.028250416614287475
2005-07-25,5,0.08929854106983015
2005-07-26,5,0.1000749629549328
2005-07-27,5,0.05863568748903151
2005-07-28,5,-0.02962422318006836
2005-07-29,5,-0.04253939241946826
2005-08-01,5,-0.07796542972949808
2005-08-02,5,-0.07179310861624873
2005-08-03,5,-0.0041471635244966845
2005-08-04,5,0.022633465170200314
2005-08-05,5,0.08054035921160883
2005-08-08,5,0.09852431700956259
2005-08-09,5,0.018032474935932127
2005-08-10,5,-0.0426561555568202
2005-08-11,5,-0.07768995965262661
2005-08-12,5,-0.0590215220936077
2005-08-15,5,-0.046386138652077955
2005-08-16,5,-0.012123316535400306
2005-08-17,5,0.024561942279994715
2005-08-18,5,0.03796667015299951
2005-08-19,5,0.014817078528832423
2005-08-22,5,0.04002632955582578
2005-08-23,5,0.09174384313674004
2005-08-24,5,0.14783612752216094
2005-08-25,5,0.15265057730863857
2005-08-26,5,0.14115096087061577
2005-08-29,5,0.1495106792909269
2005-08-30,5,0.1542389786727992
2005-08-31,5,0.08136168053246277
2005-09-01,5,0.1273146865921109
2005-09-02,5,0.12197462210231672
2005-09-06,5,0.10500190745180045
2005-09-07,5,0.05016619045684322
2005-09-08,5,0.012559878216794907
2005-09-09,5,-0.04567395523999636
2005-09-12,5,0.01641026998471893
2005-09-13,5,-0.043798319534461894
2005-09-14,5,-0.014144697477588711
2005-09-15,5,0.024229448147106127
2005-09-16,5,0.07947682781365978
2005-09-19,5,0.10436825526326925
2005-09-20,5,0.14595806161331923
2005-09-21,5,0.1579162355241421
2005-09-22,5,0.13518844078606995
2005-09-23,5,0.16300503470222324
2005-09-26,5,0.15842910519532663
2005-09-27,5,0.11236135574805221
2005-09-28,5,0.010513953567578102
2005-09-29,5,-0.08581586437972288
2005-09-30,5,-0.0994661037893749
2005-10-03,5,-0.16152034479381994
2005-10-04,5,-0.1514659195593873
2005-10-05,5,-0.14937457993409842
2005-10-06,5,-0.050181781017183236
2005-10-07,5,-0.022071606754541367
2005-10-10,5,0.07653572062619632
2005-10-11,5,0.008881170736260822
2005-10-12,5,0.07678106868588397
2005-10-13,5,0.04115924113500057
2005-10-14,5,0.015468167316742165
2005-10-17,5,0.03619938226588298
2005-10-18,5,0.13129820956721205
2005-10-19,5,0.06744235142343964
2005-10-20,5,0.055201399952192455
2005-10-21,5,0.04862331599481261
2005-10-24,5,0.03895800760018364
2005-10-25,5,0.0024969507082483315
2005-10-26,5,0.05973934514517766
2005-10-27,5,0.12296264462471054
2005-10-28,5,0.06818063140486653
2005-10-31,5,0.023841510876904937
2005-11-01,5,0.02855574000817767
2005-11-02,5,-0.01979575427425987
2005-11-03,5,-0.053865377611622224
2005-11-04,5,-0.029655576729319517
2005-11-07,5,-0.014677990565928193
2005-11-08,5,0.005186567780715508
2005-11-09,5,0.07848866264951104
2005-11-10,5,0.12770444886860208
2005-11-11,5,0.04797852335684282
2005-11-14,5,0.09144083235940265
2005-11-15,5,0.09342332251274378
2005-11-16,5,-0.002812200113740482
2005-11-17,5,-0.04065471855379171
2005-11-18,5,-0.03828898184020816
2005-11-21,5,-0.025156554268852306
2005-11-22,5,-0.06449669813756399
2005-11-23,5,0.03360965756871822
2005-11-25,5,0.035231750317051155
2005-11-28,5,0.07744486924047453
2005-11-29,5,0.05245057542716609
2005-11-30,5,0.019259751320507296
2005-12-01,5,0.05119861283291348
2005-12-02,5,0.011073183780783518
2005-12-05,5,-0.014736963979230735
2005-12-06,5,-0.02002389704280937
2005-12-07,5,-0.00010366450396778198
2005-12-08,5,-0.05661092458284618
2005-12-09,5,-0.011635522236115976
2005-12-12,5,-0.05434303817790428
2005-12-13,5,-0.022469338311442905
2005-12-14,5,0.04037239136275646
2005-12-15,5,0.07233554994884507
2005-12-16,5,0.07184751807908371
2005-12-19,5,0.07118635493994009
2005-12-20,5,0.08290068279632906
2005-12-21,5,0.016571033234184664
2005-12-22,5,-0.0629064655277991
2005-12-23,5,0.0647163747781184
2005-12-27,5,0.08887081098503197
2005-12-28,5,0.07014855859760546
2005-12-29,5,0.10570497607102379
2005-12-30,5,0.14044935670270808
2006-01-03,5,0.09244713654188866
2006-01-04,5,0.0618966496387454
2006-01-05,5,0.06014111196105601
2006-01-06,5,0.016695115368179834
2006-01-09,5,0.031230268546608785
2006-01-10,5,-0.0022255876687595918
2006-01-11,5,0.04674017889279401
2006-01-12,5,0.0336348713046461
2006-01-13,5,0.03161262853375601
2006-01-17,5,0.025922520656594745
2006-01-18,5,0.007542500127099027
2006-01-19,5,0.014113818968165682
2006-01-20,5,0.05160778234035279
2006-01-23,5,0.07437239827300486
2006-01-24,5,0.08295190022362857
2006-01-25,5,0.0981639345629984
2006-01-26,5,0.021728197482188506
2006-01-27,5,0.005764484005498617
2006-01-30,5,0.03012194671392458
2006-01-31,5,-0.04468753442408729
2006-02-01,5,-0.052297461754470864
2006-02-02,5,-0.04880464516671342
2006-02-03,5,-0.07987297832394953
2006-02-06,5,-0.11567820380052728
2006-02-07,5,-0.06582613193823585
2006-02-08,5,-0.053984483154014204
2006-02-09,5,-0.0014440110488959325
2006-02-10,5,0.04277156374859233
2006-02-13,5,0.1245692058672884
2006-02-14,5,0.1171420927063198
2006-02-15,5,0.13406588984779422
2006-02-16,5,0.09172107252376115
2006-02-17,5,0.06923603561250677
2006-02-21,5,0.006819839202090119
2006-02-22,5,0.10214516598109663
2006-02-23,5,0.13585534560104762
2006-02-24,5,0.11803042439618203
2006-02-27,5,0.06005380689942607
2006-02-28,5,-0.004483789857202336
2006-03-01,5,-0.11750836457561575
2006-03-02,5,-0.14307254527976526
2006-03-03,5,-0.112988462356127
2006-03-06,5,-0.047582990812508844
2006-03-07,5,0.10614014399307457
2006-03-08,5,0.17224670965628702
2006-03-09,5,0.18324144408927887
2006-03-10,5,0.13779400183257862
2006-03-13,5,0.09506060549723479
2006-03-14,5,0.024184505103755097
2006-03-15,5,-0.02730980070215044
2006-03-16,5,-0.02687526181915497
2006-03-17,5,0.04448153899451425
2006-03-20,5,0.061492033522993164
2006-03-21,5,0.10027414652469381
2006-03-22,5,0.14390638092750022
2006-03-23,5,0.11492056411698705
2006-03-24,5,0.11260051588735491
2006-03-27,5,0.14145439234780507
2006-03-28,5,0.13933148164565698
2006-03-29,5,0.13878865360520828
2006-03-30,5,0.1692579592829835
2006-03-31,5,0.09932994446285864
2006-04-03,5,0.013815905283106259
2006-04-04,5,-0.06517106910480396
2006-04-05,5,-0.044130377094379385
2006-04-06,5,-0.029316508970133204
2006-04-07,5,0.042102360165890154
2006-04-10,5,0.13871053456258817
2006-04-11,5,0.19453219496387217
2006-04-12,5,0.12839276283671378
2006-04-13,5,0.10081689601386808
2006-04-17,5,0.08215071803805263
2006-04-18,5,0.006772239809307042
2006-04-19,5,-0.040557179708357836
2006-04-20,5,-0.0865344653591284
2006-04-21,5,-0.06854130522477819
2006-04-24,5,-0.02217544608277002
2006-04-25,5,0.03957938839680362
2006-04-26,5,0.08447432357448138
2006-04-27,5,0.18727656061557071
2006-04-28,5,0.2023077683167104
2006-05-01,5,0.11045176938911441
2006-05-02,5,0.10571661626855834
2006-05-03,5,0.05817109743597072
2006-05-04,5,-0.05493086662426858
2006-05-05,5,-0.18916099197882894
2006-05-08,5,-0.26290879634604186
2006-05-09,5,-0.2717162188915489
2006-05-10,5,-0.3332698601410201
2006-05-11,5,-0.30878780975214715
2006-05-12,5,-0.21335992521408872
2006-05-15,5,-0.2190928835187494
2006-05-16,5,-0.22050713395423444
2006-05-17,5,-0.21369418677207971
2006-05-18,5,0.022245092870695083
2006-05-19,5,0.026780662977858125
2006-05-22,5,0.05890775807670779
2006-05-23,5,0.01315576424103294
2006-05-24,5,0.20356947651512813
2006-05-25,5,0.13954619677217156
2006-05-26,5,0.0026403905636595577
2006-05-30,5,0.05319778272703411
2006-05-31,5,-0.09843388495005997
2006-06-01,5,-0.24098914430863388
2006-06-02,5,-0.27425917450809945
2006-06-05,5,-0.33238035700913615
2006-06-06,5,-0.36615053742700954
2006-06-07,5,-0.2897656636265257
2006-06-08,5,-0.013886083944354633
2006-06-09,5,-0.03125837576787711
2006-06-12,5,0.12240185462871422
2006-06-13,5,0.24327009734313665
2006-06-14,5,0.28379766291843256
2006-06-15,5,0.09749011848743691
2006-06-16,5,0.22708428343899262
2006-06-19,5,0.23627908732430253
2006-06-20,5,0.1864664394328611
2006-06-21,5,0.11310488788990099
2006-06-22,5,0.20629616729361613
2006-06-23,5,0.1777308148813089
2006-06-26,5,0.23493383956202324
2006-06-27,5,0.190960039027226
2006-06-28,5,0.18593671466542785
2006-06-29,5,0.0020471669440776945
2006-06-30,5,-0.0998966734518226
2006-07-03,5,-0.10797547706442054
2006-07-05,5,-0.054204246020933565
2006-07-06,5,-0.10237684564279073
2006-07-07,5,-0.08485569347593916
2006-07-10,5,-0.07746529855890337
2006-07-11,5,-0.07577369574802355
2006-07-12,5,-0.012774595649394246
2006-07-13,5,-0.019879336176934034
2006-07-14,5,-0.08108366914691334
2006-07-17,5,0.025244943049135715
2006-07-18,5,0.006019954261626956
2006-07-19,5,-0.08682474817264262
2006-07-20,5,-0.06776669158436484
2006-07-21,5,0.05636532729758986
2006-07-24,5,0.029235938219128937
2006-07-25,5,-0.004258054311588314
2006-07-26,5,0.0715510539878643
2006-07-27,5,0.13042270482230442
2006-07-28,5,0.006130641499591011
2006-07-31,5,-0.01993533381985683
2006-08-01,5,0.014837726174104577
2006-08-02,5,0.006295821365351433
2006-08-03,5,-0.0332354778215614
2006-08-04,5,-0.026058749369709713
2006-08-07,5,-0.04981437967935301
2006-08-08,5,0.02047105355072405
2006-08-09,5,0.046466329747914856
2006-08-10,5,-0.051024649873624164
2006-08-11,5,-0.027179722637869483
2006-08-14,5,0.003928792487259521
2006-08-15,5,-0.028365711849891336
2006-08-16,5,-0.058342548833032006
2006-08-17,5,0.01425957957717592
2006-08-18,5,-0.0006264774352787268
2006-08-21,5,-0.04209133432477562
2006-08-22,5,-0.10218834182464237
2006-08-23,5,-0.1270882706305243
2006-08-24,5,-0.08693134041502126
2006-08-25,5,-0.06586717194022869
2006-08-28,5,-0.03276406004002696
2006-08-29,5,-0.042434655499761845
2006-08-30,5,0.002069885578590105
2006-08-31,5,-0.013866195656574846
2006-09-01,5,-0.07473079451395388
2006-09-05,5,-0.11929772771353021
2006-09-06,5,-0.0737447002475075
2006-09-07,5,-0.11321386862946071
2006-09-08,5,-0.13008117948957476
2006-09-11,5,-0.036056343111904976
2006-09-12,5,-0.0053899981891509996
2006-09-13,5,-0.04056251024678263
2006-09-14,5,0.02659991430422904
2006-09-15,5,0.04183439374665051
2006-09-18,5,0.0006258221645021757
2006-09-19,5,0.022657694428044318
2006-09-20,5,0.06662637645661632
2006-09-21,5,0.031800481529694405
2006-09-22,5,0.08655026907220659
2006-09-25,5,0.0870142713719883
2006-09-26,5,0.013071525249189423
2006-09-27,5,0.011853529815912691
2006-09-28,5,0.05580951478939917
2006-09-29,5,0.0072709333404795875
2006-10-02,5,0.017648698571321376
2006-10-03,5,0.08191631658527641
2006-10-04,5,0.019226618506625385
2006-10-05,5,-0.003494866348812508
2006-10-06,5,0.03910427169201333
2006-10-09,5,0.024795961385855644
2006-10-10,5,-0.0007436128237927825
2006-10-11,5,-0.011153465690115896
2006-10-12,5,0.005330673311662771
2006-10-13,5,-0.03598827394599062
2006-10-16,5,-0.005297358161245183
2006-10-17,5,0.03652433307264397
2006-10-18,5,0.02741148367810708
2006-10-19,5,-0.011613992310767277
2006-10-20,5,-0.04073039551882064
2006-10-23,5,-0.08533031601310258
2006-10-24,5,-0.10591651849776033
2006-10-25,5,-0.1260223372969919
2006-10-26,5,-0.12154484685101871
2006-10-27,5,-0.06579357181910252
2006-10-30,5,-0.012745085425764682
2006-10-31,5,0.006494077160569004
2006-11-01,5,0.04774292607162545
2006-11-02,5,0.044006622941376534
2006-11-03,5,0.01923153293552109
2006-11-06,5,-0.03346356935281247
2006-11-07,5,-0.06572375362920678
2006-11-08,5,-0.06321223259719715
2006-11-09,5,-0.06985623522975583
2006-11-10,5,-0.07802367040789325
2006-11-13,5,-0.040797468719758236
2006-11-14,5,-0.017291295619888403
2006-11-15,5,-0.01411571078526365
2006-11-16,5,0.03877634522307395
2006-11-17,5,0.03075846732096846
2006-11-20,5,0.01968226568915651
2006-11-21,5,0.023394503240946555
2006-11-22,5,-0.013244924257337694
2006-11-24,5,-0.029725529603666315
2006-11-27,5,0.0509461530620413
2006-11-28,5,0.051008071678927666
2006-11-29,5,0.024535177086969083
2006-11-30,5,0.0693513283465021
2006-12-01,5,0.10534783572327412
2006-12-04,5,0.042309702885325345
2006-12-05,5,0.0031793244881228315
2006-12-06,5,0.027626165459541403
2006-12-07,5,0.02292934369079779
2006-12-08,5,-0.031090191754164633
2006-12-11,5,-0.06678405777837086
2006-12-12,5,0.021280292339242033
2006-12-13,5,-0.033382010492618096
2006-12-14,5,-0.030886780917497497
2006-12-15,5,-0.01590219559763772
2006-12-18,5,-0.01147221049612637
2006-12-19,5,-0.02132521610842315
2006-12-20,5,-0.019780550456400568
2006-12-21,5,-0.024452898027092714
2006-12-22,5,-0.034407854194742786
2006-12-26,5,-0.0057662557979822554
2006-12-27,5,-0.04816496687663189
2006-12-28,5,-0.00429141585484207
2006-12-29,5,0.018262400097728494
2007-01-03,5,0.046359518262594726
2007-01-04,5,0.11233947209205816
2007-01-05,5,0.11183872231193183
2007-01-08,5,0.04387438209561117
2007-01-09,5,0.05699146198076874
2007-01-10,5,0.0019713262339197796
2007-01-11,5,-0.007284361446460463
2007-01-12,5,-0.016653812060339914
2007-01-16,5,0.01315505785436403
2007-01-17,5,0.029194534087260075
2007-01-18,5,0.017563879960507074
2007-01-19,5,0.028901191113039022
2007-01-22,5,0.02669842109764646
2007-01-23,5,-0.012034076369886189
2007-01-24,5,-0.032218590390357967
2007-01-25,5,-0.004346415313287098
2007-01-26,5,-0.04810003803657672
2007-01-29,5,-0.03157633943725827
2007-01-30,5,0.004416343977838863
2007-01-31,5,0.02593375690520376
2007-02-01,5,0.03777525188798229
2007-02-02,5,0.05574231259504897
2007-02-05,5,-0.013128679706711971
2007-02-06,5,0.010825094578522734
2007-02-07,5,0.004211068136983129
2007-02-08,5,0.0055469133438768555
2007-02-09,5,-0.019983528307051565
2007-02-12,5,0.04961707353879743
2007-02-13,5,0.027555710326287484
2007-02-14,5,-0.0193686601160817
2007-02-15,5,-0.03860708904220624
2007-02-16,5,-0.030449702068774186
2007-02-20,5,-0.08918634794449581
2007-02-21,5,-0.04701228498640727
2007-02-22,5,-0.0016293946688795986
2007-02-23,5,0.016298663352634232
2007-02-26,5,0.0499350803881438
2007-02-27,5,0.16114764397845532
2007-02-28,5,0.1318191211106358
2007-03-01,5,0.22907991388613472
2007-03-02,5,0.23375916225949558
2007-03-05,5,0.223048635135672
2007-03-06,5,0.1523845876315589
2007-03-07,5,0.13137843757923143
2007-03-08,5,0.06479137170062368
2007-03-09,5,0.0680812074807111
2007-03-12,5,0.08252311982971289
2007-03-13,5,0.11699404396270592
2007-03-14,5,0.12585786989922804
2007-03-15,5,0.08234229464502602
2007-03-16,5,0.03483609434405863
2007-03-19,5,0.019104750976317333
2007-03-20,5,-0.005556975355666903
2007-03-21,5,0.005663651659329591
2007-03-22,5,0.019489517132769047
2007-03-23,5,0.049862505145411434
2007-03-26,5,0.052633533594476686
2007-03-27,5,0.11386666141415332
2007-03-28,5,0.1272951450605617
2007-03-29,5,0.13479071770087878
2007-03-30,5,0.13901877182625222
2007-04-02,5,0.094689456423517
2007-04-03,5,0.04417962802825902
2007-04-04,5,0.01830605519601817
2007-04-05,5,-0.02404939772793435
2007-04-09,5,-0.07290877336030897
2007-04-10,5,-0.06889367653035747
2007-04-11,5,-0.07208786928216063
2007-04-12,5,-0.09353997519270021
2007-04-13,5,-0.0416951312424842
2007-04-16,5,0.05300855850700302
2007-04-17,5,0.009539491188536335
2007-04-18,5,0.037835909562701046
2007-04-19,5,0.04570040280089326
2007-04-20,5,0.061936822140869374
2007-04-23,5,0.008471701822312676
2007-04-24,5,0.02147329080033206
2007-04-25,5,0.04964429900565208
2007-04-26,5,0.0630459233727238
2007-04-27,5,0.05225862147969489
2007-04-30,5,0.05734372227054825
2007-05-01,5,0.0759940780069318
2007-05-02,5,0.06249961174134572
2007-05-03,5,0.092866075469385
2007-05-04,5,0.06513802873949194
2007-05-07,5,0.0654715895447291
2007-05-08,5,0.06654686960570012
2007-05-09,5,0.03468941863276655
2007-05-10,5,0.004210526948079258
2007-05-11,5,-0.0022165990765579398
2007-05-14,5,0.02059099423881072
2007-05-15,5,-0.03600730680293394
2007-05-16,5,-0.03443838267198258
2007-05-17,5,-0.09751408689901078
2007-05-18,5,-0.07867166840047117
2007-05-21,5,-0.05729376965022191
2007-05-22,5,0.03800011739072484
2007-05-23,5,0.0666683266166057
2007-05-24,5,0.14996160941710684
2007-05-25,5,0.1409826415716167
2007-05-29,5,0.11244319908151534
2007-05-30,5,0.06342244339175836
2007-05-31,5,-0.00870376359877268
2007-06-01,5,-0.03342266309326119
2007-06-04,5,-0.02811738325038019
2007-06-05,5,-0.03239987857678214
2007-06-06,5,0.02361565857617025
2007-06-07,5,0.11252732707571707
2007-06-08,5,0.12707750771035947
2007-06-11,5,0.09424364218465288
2007-06-12,5,0.11535574421413738
2007-06-13,5,0.004962536929089597
2007-06-14,5,-0.001995076165822182
2007-06-15,5,-0.048490840237116126
2007-06-18,5,-0.06473415904795068
2007-06-19,5,-0.0961454776530953
2007-06-20,5,-0.04249183421455113
2007-06-21,5,-0.03433970070277843
2007-06-22,5,0.06160073866499883
2007-06-25,5,0.19000533167658654
2007-06-26,5,0.2319408351011898
2007-06-27,5,0.2521967894732733
2007-06-28,5,0.22652642094870387
2007-06-29,5,0.13379376849116303
2007-07-02,5,0.03160006144537432
2007-07-03,5,0.07018137558061699
2007-07-05,5,0.047023039001369206
2007-07-06,5,0.032828509561633225
2007-07-09,5,0.07391330996378351
2007-07-10,5,0.10246999365778285
2007-07-11,5,0.08234092238304473
2007-07-12,5,0.04457286945230707
2007-07-13,5,0.007390491574576432
2007-07-16,5,0.06027965460016891
2007-07-17,5,-0.005227587031498145
2007-07-18,5,-0.059100474622181695
2007-07-19,5,-0.10043378762829751
2007-07-20,5,-0.07832006147803605
2007-07-23,5,-0.08433950323985727
2007-07-24,5,-0.028672902528874854
2007-07-25,5,0.03417496377685586
2007-07-26,5,0.13273593707913192
2007-07-27,5,0.1214872968929047
2007-07-30,5,0.03192125736383234
2007-07-31,5,0.004871399196875049
2007-08-01,5,-0.10308394434627066
2007-08-02,5,-0.18489969692384514
2007-08-03,5,-0.12199158251351284
2007-08-06,5,0.03454791736295433
2007-08-07,5,0.00656254712628904
2007-08-08,5,0.09994078495498139
2007-08-09,5,0.09109780937925412
2007-08-10,5,-0.011643728370937797
2007-08-13,5,-0.10740686500613672
2007-08-14,5,0.010000157522222506
2007-08-15,5,0.16167779354527317
2007-08-16,5,0.30156434502997864
2007-08-17,5,0.31835578454725244
2007-08-20,5,0.25145584789073744
2007-08-21,5,0.13959562325055996
2007-08-22,5,0.12057105494637602
2007-08-23,5,0.08906405913976222
2007-08-24,5,0.07380657657129042
2007-08-27,5,0.08084795656644495
2007-08-28,5,0.15981257187507486
2007-08-29,5,0.12208946205421736
2007-08-30,5,0.07326046151724235
2007-08-31,5,0.09790039499713492
2007-09-04,5,0.14006627399845323
2007-09-05,5,0.11118643041609706
2007-09-06,5,0.12404800668566149
2007-09-07,5,0.15089551778892818
2007-09-10,5,0.11693463018447636
2007-09-11,5,0.10755625489557992
2007-09-12,5,0.11146645956990232
2007-09-13,5,0.154137571538014
2007-09-14,5,0.20084955926929673
2007-09-17,5,0.21887112817054663
2007-09-18,5,0.23341010026670314
2007-09-19,5,0.22134229859619717
2007-09-20,5,0.18583561366013396
2007-09-21,5,0.15710216904408658
2007-09-24,5,0.15931911536499263
